code,year,url,url_event,event_id,event_name,event_type,event_date,round,wl,opp_code,opp_first,opp_last,score,reason,is_bye,has_stats_atp,file,level,ref_id,ref_source,itf_confirmed,itf_key,draw,sources,in_sackmann,in_tml,in_tennis_data,in_otd,in_live_tennis_api,in_charting,in_slam_points,in_polymarket,box_sackmann,box_tml,slam_point_rows,score_states,closing_odds,market_prices,depth,depth_label,walkover,why_missing,player
CH12,2019,en/scores/match-stats/archive/2019/7468/ms002,7468,7468,M15 Santo Domingo,FU,2019-12-02,SF,W,J0A4,Paul,Jubb,6-2 6-1,,False,False,CH12_2019.txt,ITF main draw,CH12:atp:2019/7468/ms002:J0A4,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2019,en/scores/match-stats/archive/2019/7468/ms004,7468,7468,M15 Santo Domingo,FU,2019-12-02,QF,W,O634,Jose,Olivares,6-1 6-4,,False,False,CH12_2019.txt,ITF main draw,CH12:atp:2019/7468/ms004:O634,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2019,en/scores/match-stats/archive/2019/7468/ms008,7468,7468,M15 Santo Domingo,FU,2019-12-02,R16,W,K0EU,Toby,Kodat,6-1 6-0,,False,False,CH12_2019.txt,ITF main draw,CH12:atp:2019/7468/ms008:K0EU,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2019,en/scores/match-stats/archive/2019/7468/ms016,7468,7468,M15 Santo Domingo,FU,2019-12-02,R32,W,BP79,Peter,Bertran,6-2 6-1,,False,False,CH12_2019.txt,ITF main draw,CH12:atp:2019/7468/ms016:BP79,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2020,en/scores/match-stats/archive/2020/8367/ms024,8367,8367,M15 Heraklion,FU,2020-11-02,R32,L,I0A7,Nicholas David,Ionel,3-6 4-6,,False,False,CH12_2020.txt,ITF main draw,CH12:atp:2020/8367/ms024:I0A7,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2020,en/scores/match-stats/archive/2020/9417/ms013,9417,9417,M15 Heraklion,FU,2020-11-09,R16,L,FC26,Evan,Furness,4-6 0-6,,False,False,CH12_2020.txt,ITF main draw,CH12:atp:2020/9417/ms013:FC26,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2020,en/scores/match-stats/archive/2020/9417/ms027,9417,9417,M15 Heraklion,FU,2020-11-09,R32,W,HB48,Calvin,Hemery,4-2,,False,False,CH12_2020.txt,ITF main draw,CH12:atp:2020/9417/ms027:HB48,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2020,en/scores/match-stats/archive/2020/9419/ms013,9419,9419,M15 Heraklion,FU,2020-11-16,R16,L,D0AR,Mateus,Alves,2-6 4-6,,False,False,CH12_2020.txt,ITF main draw,CH12:atp:2020/9419/ms013:D0AR,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2020,en/scores/match-stats/archive/2020/9419/ms027,9419,9419,M15 Heraklion,FU,2020-11-16,R32,W,J09X,Filip Cristian,Jianu,6-2 2-6 4-2,RET,False,False,CH12_2020.txt,ITF main draw,CH12:atp:2020/9419/ms027:J09X,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2020,en/scores/match-stats/archive/2020/9421/ms027,9421,9421,M15 Heraklion,FU,2020-11-23,R32,L,S0AR,Timo,Stodder,2-6 4-6,,False,False,CH12_2020.txt,ITF main draw,CH12:atp:2020/9421/ms027:S0AR,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8144/ms002,8144,8144,M15 St. Petersburg,FU,2021-02-01,SF,L,Z0AB,Alexey,Zakharov,6-7(3) 1-6,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8144/ms002:Z0AB,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8144/ms004,8144,8144,M15 St. Petersburg,FU,2021-02-01,QF,W,GE28,Ivan,Gakhov,6-3 6-1,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8144/ms004:GE28,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8144/ms008,8144,8144,M15 St. Petersburg,FU,2021-02-01,R16,W,P0EV,Andrew,Paulson,6-3 6-4,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8144/ms008:P0EV,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8144/ms016,8144,8144,M15 St. Petersburg,FU,2021-02-01,R32,W,G0BY,Daniil,Glinka,6-1 6-4,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8144/ms016:G0BY,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8190/ms002,8190,8190,M15 St. Petersburg,FU,2021-02-08,SF,L,TD47,Evgenii,Tiurnev,4-6 1-6,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8190/ms002:TD47,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8190/ms004,8190,8190,M15 St. Petersburg,FU,2021-02-08,QF,W,CJ60,Alexandr,Cozbinov,6-2 6-7(4) 6-4,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8190/ms004:CJ60,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8190/ms008,8190,8190,M15 St. Petersburg,FU,2021-02-08,R16,W,DB64,Marat,Deviatiarov,6-4 6-7(5) 6-1,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8190/ms008:DB64,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2021,en/scores/match-stats/archive/2021/8190/ms016,8190,8190,M15 St. Petersburg,FU,2021-02-08,R32,W,W09F,Alexander,Wolfschmidt,6-3 6-2,,False,False,CH12_2021.txt,ITF main draw,CH12:atp:2021/8190/ms016:W09F,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8163/ms003,8163,8163,M25 Bath,FU,2022-01-10,SF,L,BV21,Charles,Broom,2-6 2-6,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8163/ms003:BV21,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8163/ms007,8163,8163,M25 Bath,FU,2022-01-10,QF,W,G0AO,Alastair,Gray,7-5 6-3,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8163/ms007:G0AO,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8163/ms015,8163,8163,M25 Bath,FU,2022-01-10,R16,W,W0DI,Phoenix,Weir,6-3 6-2,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8163/ms015:W0DI,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8163/ms030,8163,8163,M25 Bath,FU,2022-01-10,R32,W,N754,Patrik,Niklas-Salminen,6-2 6-3,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8163/ms030:N754,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8224/ms003,8224,8224,M25 Loughborough,FU,2022-01-24,SF,L,E768,Antoine,Escoffier,4-6 1-3,RET,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8224/ms003:E768,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8224/ms006,8224,8224,M25 Loughborough,FU,2022-01-24,QF,W,J0A4,Paul,Jubb,6-4 5-7 6-3,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8224/ms006:J0A4,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8224/ms012,8224,8224,M25 Loughborough,FU,2022-01-24,R16,W,L0EE,Daniel,Little,7-5 6-3,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8224/ms012:L0EE,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8224/ms024,8224,8224,M25 Loughborough,FU,2022-01-24,R32,W,SO20,Jelle,Sels,7-6(4) 4-1,RET,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8224/ms024:SO20,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8197/ms015,8197,8197,M25 Loule,FU,2022-03-14,R16,L,M0FA,Anton,Matusevich,6-3 3-6 6-7(1),,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8197/ms015:M0FA,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8197/ms030,8197,8197,M25 Loule,FU,2022-03-14,R32,W,D0H9,Guy,Den Ouden,7-6(5) 6-3,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8197/ms030:D0H9,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8210/ms010,8210,8210,M25 Quinta Do Lago,FU,2022-03-21,R16,L,M0FA,Anton,Matusevich,6-7(6) 5-7,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8210/ms010:M0FA,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/8210/ms021,8210,8210,M25 Quinta Do Lago,FU,2022-03-21,R32,W,L0DG,Aleksi,Lofman,6-1 6-2,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/8210/ms021:L0DG,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9518/qs009,9518,9518,Oeiras 1,CH,2022-03-28,Q2,L,D0FJ,Luciano,Darderi,6-1 2-6 2-6,,False,True,CH12_2022.txt,Challenger qualifying,CH12:atp:2022/9518/qs009:D0FJ,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9518/qs019,9518,9518,Oeiras 1,CH,2022-03-28,Q1,W,CC98,Martin,Cuevas,6-1 5-7 6-1,,False,True,CH12_2022.txt,Challenger qualifying,CH12:atp:2022/9518/qs019:CC98,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9475/qs012,9475,9475,Oeiras 2,CH,2022-04-04,Q2,L,LI39,Alexandar,Lazarov,4-6 3-6,,False,True,CH12_2022.txt,Challenger qualifying,CH12:atp:2022/9475/qs012:LI39,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9475/qs025,9475,9475,Oeiras 2,CH,2022-04-04,Q1,W,MI69,Alexis,Musialek,7-6(4) 6-1,,False,True,CH12_2022.txt,Challenger qualifying,CH12:atp:2022/9475/qs025:MI69,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/3839/ms011,3839,3839,M25 Nottingham,FU,2022-04-11,R16,L,BV21,Charles,Broom,6-7(5) 7-5 6-7(2),,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/3839/ms011:BV21,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/3839/ms022,3839,3839,M25 Nottingham,FU,2022-04-11,R32,W,S0DH,Roy,Smith,6-4 7-5,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/3839/ms022:S0DH,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9840/ms011,9840,9840,M25 Nottingham,FU,2022-04-18,R16,L,P0B2,Luca,Potenza,6-7(3) 3-6,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/9840/ms011:P0B2,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9840/ms022,9840,9840,M25 Nottingham,FU,2022-04-18,R32,W,Q02D,David,Quayle,6-1 6-3,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/9840/ms022:Q02D,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9842/ms008,9842,9842,M25 Nottingham,FU,2022-05-02,R16,L,M0F4,Brandon,Murphy,6-4 5-7 4-6,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/9842/ms008:M0F4,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
CH12,2022,en/scores/match-stats/archive/2022/9842/ms017,9842,9842,M25 Nottingham,FU,2022-05-02,R32,W,CN64,Alexis,Canter,6-3 6-4,,False,False,CH12_2022.txt,ITF main draw,CH12:atp:2022/9842/ms017:CN64,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Jan Choinski
