code,year,url,url_event,event_id,event_name,event_type,event_date,round,round_long,wl,opp_code,opp_first,opp_last,opp_ioc,opp_rank,score,reason,is_bye,has_stats_atp,file,level,walkover,atp_id,sources,in_sackmann,in_tml,in_tennis_data,in_otd,in_live_tennis_api,in_charting,in_slam_points,in_polymarket,box_sackmann,box_tml,slam_point_rows,score_states,closing_odds,market_prices,depth,depth_label,why_missing,player
G0BY,2019,en/scores/match-stats/archive/2019/3638/ms004,3638,3638,M15 Moscow,FU,2019-08-19,QF,Quarter-Finals,L,K776,Konstantin,Kravchuk,RUS,332,4-6 5-7,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/3638/ms004,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/8300/ms030,8300,8300,M15 Telavi,FU,2019-07-29,R32,Round of 32,W,H09W,Jordan,Hasson,ISR,0,6-4 6-1,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/8300/ms030,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/8300/ms015,8300,8300,M15 Telavi,FU,2019-07-29,R16,Round of 16,W,SX51,Saida'Lo,Saidkarimov,UZB,618,7-6(3) 6-7(6) 6-2,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/8300/ms015,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/8300/ms007,8300,8300,M15 Telavi,FU,2019-07-29,QF,Quarter-Finals,L,DH46,Alexander,Donski,BUL,0,3-6 5-7,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/8300/ms007,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/273/ms029,273,273,M15 Parnu,FU,2019-07-15,R32,Round of 32,L,V993,Eero,Vasa,FIN,0,4-6 2-6,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/273/ms029,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/8272/ms025,8272,8272,M25 Kiseljak,FU,2019-05-27,R32,Round of 32,L,BM45,Domagoj,Biljesko,CRO,0,6-4 4-6 6-7(3),,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/8272/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/1805/ms028,1805,1805,M15 Brcko,FU,2019-05-20,R32,Round of 32,L,PI95,David,Pichler,AUT,671,1-6 3-6,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/1805/ms028,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/3497/ms026,3497,3497,M15 Sozopol,FU,2019-05-06,R32,Round of 32,L,G0EI,Michael,Gloeckler,AUT,0,6-4 4-6 4-6,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/3497/ms026,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/183/ms017,183,183,M25 Namangan,FU,2019-04-29,R32,Round of 32,L,SY74,Manish,Sureshkumar,IND,586,2-6 0-6,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/183/ms017,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/8190/ms022,8190,8190,M25 Kazan,FU,2019-03-11,R32,Round of 32,L,MJ56,Richard,Muzaev,RUS,0,4-6 4-6,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/8190/ms022,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2019,en/scores/match-stats/archive/2019/8170/ms016,8170,8170,M25 Aktobe,FU,2019-02-18,R32,Round of 32,L,G681,Teymuraz,Gabashvili,RUS,379,6-4 2-6 3-6,,False,False,G0BY_2019.txt,ITF Futures,False,G0BY:2019/8170/ms016,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/273/ms009,273,273,M15 Parnu,FU,2020-11-02,R16,Round of 16,L,VA27,Mick,Veldheer,NED,524,6-7(3) 6-7(4),,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/273/ms009,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/273/ms018,273,273,M15 Parnu,FU,2020-11-02,R32,Round of 32,W,T0BY,Siim,Troost,EST,1629,6-3 6-4,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/273/ms018,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7467/ms003,7467,7467,M15 Monastir,FU,2020-10-19,SF,Semi-Finals,L,M0E4,Wojciech,Marek,POL,729,3-6 4-6,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7467/ms003,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7467/ms007,7467,7467,M15 Monastir,FU,2020-10-19,QF,Quarter-Finals,W,W0AX,Oscar,Weightman,GBR,1464,6-3 7-6(4),,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7467/ms007,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7467/ms015,7467,7467,M15 Monastir,FU,2020-10-19,R16,Round of 16,W,TG67,Kristjan,Tamm,EST,746,7-5 7-6(3),,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7467/ms015,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7467/ms031,7467,7467,M15 Monastir,FU,2020-10-19,R32,Round of 32,W,ML73,Skander,Mansouri,TUN,400,7-6(4) 2-6 6-3,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7467/ms031,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7457/ms010,7457,7457,M15 Monastir,FU,2020-10-12,R16,Round of 16,L,GA71,Laurynas,Grigelis,LTU,473,3-6 3-6,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7457/ms010,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7457/ms021,7457,7457,M15 Monastir,FU,2020-10-12,R32,Round of 32,W,M0ES,Oscar,Moraing,GER,1472,4-6 6-4 6-3,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7457/ms021,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/7429/ms016,7429,7429,M15 Monastir,FU,2020-09-14,R32,Round of 32,L,HH51,Benedikt,Henning,GER,0,5-7 4-6,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/7429/ms016,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/8187/ms014,8187,8187,M15 Doha,FU,2020-03-09,R16,Round of 16,L,S0AV,Constantin,Schmitz,GER,619,3-6 3-6,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/8187/ms014,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/8187/ms029,8187,8187,M15 Doha,FU,2020-03-09,R32,Round of 32,W,K0A5,Natthasith,Kunsuwan,THA,1825,6-4 5-7 6-4,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/8187/ms029,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/9268/ms000,9268,9268,G2 EST vs GEO Round 1,DC,2020-03-02,RR,Round Robin,W,D0B5,Nikoloz,Davlianidze,GEO,0,6-0 5-7 10-3,,False,False,G0BY_2020.txt,Davis Cup,False,G0BY:2020/9268/ms000,"sackmann,tml",True,True,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/8177/ms006,8177,8177,M15 Sharm El Sheikh,FU,2020-02-17,QF,Quarter-Finals,L,SO86,Robin,Stanek,CZE,682,0-6 2-6,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/8177/ms006,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/8177/ms013,8177,8177,M15 Sharm El Sheikh,FU,2020-02-17,R16,Round of 16,W,GK25,Aryan,Goveas,IND,861,7-6(1) 6-0,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/8177/ms013,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2020,en/scores/match-stats/archive/2020/8177/ms027,8177,8177,M15 Sharm El Sheikh,FU,2020-02-17,R32,Round of 32,W,TG46,Ryota,Tanuma,JPN,576,6-2 6-2,,False,False,G0BY_2020.txt,ITF Futures,False,G0BY:2020/8177/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/6293/ms031,6293,6293,M15 Antalya,FU,2021-04-26,R32,Round of 32,L,V762,Jeroen,Vanneste,BEL,413,1-6 1-6,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/6293/ms031,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/9528/ms021,9528,9528,M15 Antalya,FU,2021-05-17,R32,Round of 32,L,C0B2,Cezar,Cretu,ROU,822,6-7(4) 2-6,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/9528/ms021,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/3638/ms020,3638,3638,M15 St. Petersburg,FU,2021-04-12,R32,Round of 32,W,SK67,Jan,Satral,CZE,369,6-4 6-2,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/3638/ms020,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/3638/ms010,3638,3638,M15 St. Petersburg,FU,2021-04-12,R16,Round of 16,L,S0MN,Marat,Sharipov,RUS,1542,2-6 3-6,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/3638/ms010,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/6481/ms026,6481,6481,M15 St. Petersburg,FU,2021-04-05,R32,Round of 32,W,G0BD,Daniil,Golubev,RUS,0,6-0 6-0,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/6481/ms026,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/6481/ms013,6481,6481,M15 St. Petersburg,FU,2021-04-05,R16,Round of 16,L,SK67,Jan,Satral,CZE,369,4-6 3-6,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/6481/ms013,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/9464/qs013,9464,9464,St. Petersburg 1 - CH,CH,2021-03-01,Q1,1st Round Qualifying,L,ML73,Skander,Mansouri,TUN,367,6-3 6-7(4) 5-7,,False,True,G0BY_2021_a.txt,Challenger qualifying,False,G0BY:2021/9464/qs013,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/9468/qs012,9468,9468,St. Petersburg 2 - CH,CH,2021-03-08,Q1,1st Round Qualifying,L,SR81,Khumoyun,Sultanov,UZB,333,6-7(4) 4-6,,False,True,G0BY_2021_a.txt,Challenger qualifying,False,G0BY:2021/9468/qs012,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/8144/ms016,8144,8144,M15 St. Petersburg,FU,2021-02-01,R32,Round of 32,L,CH12,Jan,Choinski,GBR,352,1-6 4-6,,False,False,G0BY_2021_a.txt,ITF Futures,False,G0BY:2021/8144/ms016,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Daniil Glinka
G0BY,2021,en/scores/match-stats/archive/2021/7791/qs010,7791,7791,Almaty - CH,CH,2021-06-07,Q1,1st Round Qualifying,L,D0C1,Jesper,de Jong,NED,322,3-6 3-6,,False,True,G0BY_2021_a.txt,Challenger qualifying,False,G0BY:2021/7791/qs010,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Daniil Glinka
H0A4,2015,en/scores/match-stats/archive/2015/7476/ms018,7476,7476,Dominican Republic F3,FU,2015-12-14,R32,Round of 32,L,SP18,Raleigh,Smith,USA,1106,2-6 2-6,,False,False,H0A4_2015.txt,ITF Futures,False,H0A4:2015/7476/ms018,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2015,en/scores/match-stats/archive/2015/7468/ms025,7468,7468,Dominican Republic F2,FU,2015-12-07,R32,Round of 32,W,SP18,Raleigh,Smith,USA,1101,4-6 7-5 4-0,RET,False,False,H0A4_2015.txt,ITF Futures,False,H0A4:2015/7468/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2015,en/scores/match-stats/archive/2015/7468/ms012,7468,7468,Dominican Republic F2,FU,2015-12-07,R16,Round of 16,L,T911,Peter,Torebko,GER,502,4-6 6-7(2),,False,False,H0A4_2015.txt,ITF Futures,False,H0A4:2015/7468/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2015,en/scores/match-stats/archive/2015/7197/ms017,7197,7197,Dominican Republic F1,FU,2015-11-30,R32,Round of 32,W,DH11,Jose Oscar,Diaz,DOM,0,6-2 6-2,,False,False,H0A4_2015.txt,ITF Futures,False,H0A4:2015/7197/ms017,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2015,en/scores/match-stats/archive/2015/7197/ms008,7197,7197,Dominican Republic F1,FU,2015-11-30,R16,Round of 16,W,SI36,Eduardo,Struvay,COL,246,3-6 7-5,RET,False,False,H0A4_2015.txt,ITF Futures,False,H0A4:2015/7197/ms008,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2015,en/scores/match-stats/archive/2015/7197/ms004,7197,7197,Dominican Republic F1,FU,2015-11-30,QF,Quarter-Finals,L,T911,Peter,Torebko,GER,500,0-6 1-6,,False,False,H0A4_2015.txt,ITF Futures,False,H0A4:2015/7197/ms004,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2016,en/scores/match-stats/archive/2016/7476/ms025,7476,7476,Dominican Republic F3,FU,2016-12-12,R32,Round of 32,W,R903,Daniel-Andrea,Rodriguez-Redondo,ESP,0,6-0 7-6(3),,False,False,H0A4_2016.txt,ITF Futures,False,H0A4:2016/7476/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2016,en/scores/match-stats/archive/2016/7476/ms012,7476,7476,Dominican Republic F3,FU,2016-12-12,R16,Round of 16,L,LC54,Benjamin,Lock,ZIM,541,6-7(2) 2-6,,False,False,H0A4_2016.txt,ITF Futures,False,H0A4:2016/7476/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2016,en/scores/match-stats/archive/2016/7201/ms027,7201,7201,Santo Domingo,CH,2016-02-08,R32,Round of 32,L,CF59,Roberto,Carballes Baena,ESP,123,1-6 0-6,,False,True,H0A4_2016.txt,Challenger main draw,False,H0A4:2016/7201/ms027,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2017,en/scores/match-stats/archive/2017/7476/ms028,7476,7476,Dominican Republic F3,FU,2017-12-11,R32,Round of 32,L,LB76,Mick,Lescure,FRA,532,5-7 6-1 3-6,,False,False,H0A4_2017.txt,ITF Futures,False,H0A4:2017/7476/ms028,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,Missing,whole event absent,Nick Hardt
H0A4,2017,en/scores/match-stats/archive/2017/7201/ms019,7201,7201,Santo Domingo,CH,2017-08-14,R32,Round of 32,L,G725,Santiago,Giraldo,COL,131,1-6 0-6,,False,True,H0A4_2017.txt,Challenger main draw,False,H0A4:2017/7201/ms019,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2017,en/scores/match-stats/archive/2017/7712/ms000,7712,7712,AG1 DOM vs. CHI 1st Round,DC,2017-01-30,RR,Round Robin,L,J551,Nicolas,Jarry,CHI,312,3-6 3-6,,False,False,H0A4_2017.txt,Davis Cup,False,H0A4:2017/7712/ms000,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms023,7476,7476,Dominican Republic F3,FU,2018-12-10,R32,Round of 32,W,C0BC,Maxime,Cressy,USA,567,7-6(1) 6-1,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7476/ms023,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms011,7476,7476,Dominican Republic F3,FU,2018-12-10,R16,Round of 16,W,ME70,Alejandro,Mendoza,BOL,981,6-1 6-0,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7476/ms011,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms005,7476,7476,Dominican Republic F3,FU,2018-12-10,QF,Quarter-Finals,W,HG90,Conner,Huertas del Pino,PER,897,6-4 2-6 6-2,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7476/ms005,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms002,7476,7476,Dominican Republic F3,FU,2018-12-10,SF,Semi-Finals,W,GC17,Oscar Jose,Gutierrez,ESP,386,6-2 6-2,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7476/ms002,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms001,7476,7476,Dominican Republic F3,FU,2018-12-10,F,Finals,W,TE30,Alejandro,Tabilo,CHI,624,7-5 6-3,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7476/ms001,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7468/ms022,7468,7468,Dominican Republic F2,FU,2018-12-03,R32,Round of 32,W,ME70,Alejandro,Mendoza,BOL,965,6-1 6-1,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7468/ms022,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7468/ms011,7468,7468,Dominican Republic F2,FU,2018-12-03,R16,Round of 16,L,TE30,Alejandro,Tabilo,CHI,646,2-6 2-6,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7468/ms011,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/6685/ms029,6685,6685,U.S.A. F32,FU,2018-11-12,R32,Round of 32,W,J0B5,Garrett,Johns,USA,1477,6-0 6-0,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/6685/ms029,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/6685/ms014,6685,6685,U.S.A. F32,FU,2018-11-12,R16,Round of 16,L,DA23,Patrick,Daciek,USA,1956,5-7 5-7,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/6685/ms014,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7867/ms027,7867,7867,Peru F1,FU,2018-09-24,R32,Round of 32,L,V821,Gonzalo,Villanueva,ARG,539,1-6 7-5 4-6,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/7867/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/269/ms017,269,269,Belgium F2,FU,2018-06-25,R32,Round of 32,W,MW39,Mirko,Martinez,SUI,1113,6-2 6-4,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/269/ms017,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/269/ms008,269,269,Belgium F2,FU,2018-06-25,R16,Round of 16,L,E811,Elmar,Ejupovic,GER,401,4-6 3-6,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/269/ms008,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/458/ms025,458,458,U.S.A. F12,FU,2018-04-23,R32,Round of 32,W,R0BS,Alexandre,Rotsaert,USA,1834,6-1 6-1,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/458/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/458/ms012,458,458,U.S.A. F12,FU,2018-04-23,R16,Round of 16,L,TE30,Alejandro,Tabilo,CHI,822,6-7(2) 6-1 5-7,,False,False,H0A4_2018.txt,ITF Futures,False,H0A4:2018/458/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms001,7476,7476,M15 Santo Domingo,FU,2019-12-09,F,Finals,L,BP79,Peter,Bertran,DOM,892,6-4 1-6 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7476/ms001,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms002,7476,7476,M15 Santo Domingo,FU,2019-12-09,SF,Semi-Finals,W,V731,Michel,Vernier,CHI,830,7-6(6) 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7476/ms002,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms004,7476,7476,M15 Santo Domingo,FU,2019-12-09,QF,Quarter-Finals,W,CI19,A.J.,Catanzariti,USA,1062,6-2 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7476/ms004,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms008,7476,7476,M15 Santo Domingo,FU,2019-12-09,R16,Round of 16,W,R0D6,Laelson,Rodrigues,BRA,0,6-1 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7476/ms008,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms016,7476,7476,M15 Santo Domingo,FU,2019-12-09,R32,Round of 32,W,N0AF,Arvid,Nordquist,SWE,1909,6-1 6-1,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7476/ms016,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7468/ms027,7468,7468,M15 Santo Domingo,FU,2019-12-02,R32,Round of 32,L,B0I5,Blaise,Bicknell,JAM,1582,6-7(3) 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7468/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms003,7197,7197,M15 Santo Domingo,FU,2019-11-25,SF,Semi-Finals,L,AE14,Daniel,Altmaier,GER,321,3-6 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7197/ms003,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms006,7197,7197,M15 Santo Domingo,FU,2019-11-25,QF,Quarter-Finals,W,O634,Jose,Olivares,DOM,616,5-7 6-2 7-6(5),,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7197/ms006,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms012,7197,7197,M15 Santo Domingo,FU,2019-11-25,R16,Round of 16,W,V731,Michel,Vernier,CHI,772,6-2 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7197/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
